Date,397a,866,866 OP,850 RP,854 SP1,850 SP1,850 SP2,854 SP2
2025-06-27 14:35:06,-1.6684533333333333,7.0502375,1.2667733333333335,2.33784,-2.9214416666666665,11.860724999999997,12.239999999999997,-2.5323566666666664
2025-06-27 14:41:53,1.8122366666666672,6.908235042735045,0.5571875000000001,0.516345,-0.8933216666666667,4.112006666666667,11.090185000000002,-0.7689416666666666
2025-06-27 14:44:34,0.6459266666666666,7.110070833333333,0.6654874999999999,0.6764783333333332,0.040108333333333336,15.834791666666671,11.967883333333333,0.18633666666666668
2025-06-30 11:21:40,0.03802166666666666,-0.021570833333333338,0.019965,0.0195725,2.153875,0.0889,0.03348333333333333,0.034475
