date,input power,850 RP,397a,866,866 OP,854 SP1,850 SP1,850 SP2,854 SP2
2025-08-27 11:20:16,0.1,0.6029333333333332,,,,,,,
2025-08-27 11:21:05,0.1,0.4412666666666666,0.0361066666666666,5.288,0.1971333333333333,2.4146666666666667,11.256,6.676,3.369333333333333
2025-08-27 11:21:40,0.0,0.0170666666666666,0.0108733333333333,0.0813333333333333,0.0121333333333333,0.0419999999999999,0.0286666666666666,0.0306666666666666,0.03
2025-08-27 13:42:46,0.1,0.43126666666666663,0.03591333333333334,5.3146666666666675,0.2214,2.6126666666666667,10.894666666666668,6.607333333333333,3.23
