11000.0,0.0,0.07254545454545455,0.09172727272727273,0.11363636363636363,0.13854545454545455,0.16636363636363635,0.1970909090909091,0.23072727272727273,0.267,0.30572727272727274,0.34654545454545455,0.3890909090909091,0.433,0.47763636363636364,0.5224545454545455,0.5670909090909091,0.611,0.6535454545454545,0.6943636363636364,0.7330909090909091,0.7693636363636364,0.803,0.8337272727272728,0.8615454545454545,0.8864545454545455,0.9083636363636364,0.9275454545454546,0.9440909090909091,0.9581818181818181,0.9700909090909091,0.979909090909091,0.9880909090909091,0.9947272727272727,1.0
315.0,0.0,2.0031176883200003e-06,3.1746516048200004e-06,4.8111320483199995e-06,7.165455192819999e-06,1.0356950181320002e-05,1.4306092126319997e-05,1.954566896632e-05,2.529569746132e-05,3.3392478786319986e-05,4.162037613132e-05,5.2755708306319994e-05,6.465032411632002e-05,7.610603197132001e-05,8.883451911632e-05,0.00010261136844632001,0.00011599686654631998,0.00012996406799632002,0.00014317322344632003,0.00015617259479632,0.00016518611444632,0.00017703827979632,0.00018904042654631999,0.00020168610634632004,0.00020586552839632,0.00021584992199632003,0.00021984489709632,0.00022462630294632,0.00023298615109632008,0.00023954917694631996,0.00024568959984631997,0.0002455517801963199,0.00024994605679631995,0.00025134358499631995
317.5,0.0,2.377524984819999e-06,3.7974753283199997e-06,5.82021766732e-06,8.532420773820001e-06,1.2315030116319999e-05,1.7365548971320006e-05,2.349105671632e-05,3.0964742946319995e-05,3.997363974131999e-05,5.0647536856320004e-05,6.331909200632001e-05,7.748820744132001e-05,9.130646421632002e-05,0.00010558682504632002,0.00012288722774632003,0.00013967889024631998,0.00015643811784631998,0.00017312945044632,0.00018843844509632,0.00020423186799632,0.00021727988184632,0.00023133526109631999,0.00024256415559632,0.00025193949034632,0.00026464597379632004,0.00027776695699632,0.00027722578154632,0.00028300947649631997,0.00029106935174632003,0.00029810970509632,0.0003067016347463199,0.0003053051221963201,0.00030551895379632004
320.0,0.0,2.6348093933200004e-06,4.169322780320001e-06,6.44077615882e-06,9.439458247319999e-06,1.3641593016320001e-05,1.9206417801319998e-05,2.599541059132e-05,3.415805394632e-05,4.3970477866319995e-05,5.638254670631998e-05,6.908353054632e-05,8.553079814632001e-05,0.00010159590484632,0.00012015297464631999,0.00013619975714632,0.00015851465504632,0.00017626198529632002,0.00019179089929632006,0.00021455372989631998,0.00022995191749632004,0.00024730807409632,0.00026075436539632006,0.00027545631949632,0.00028804322274631996,0.0003026975469963199,0.0003111648161463199,0.00031869567824632,0.00032792809854632,0.00033419519954632,0.00034036501519631987,0.00034486062849631993,0.00034985687889631993,0.00035230737184631996
322.5,0.0,2.7335969228200003e-06,4.3201706398199995e-06,6.649921446320001e-06,9.769069087820001e-06,1.400682377132e-05,1.984473420132e-05,2.6503831846320006e-05,3.564749522632e-05,4.658128556632e-05,5.9218439226319996e-05,7.343017705632004e-05,8.991197601631998e-05,0.00010868794874632,0.00012778619349632003,0.00014688848884631997,0.00016508274404632001,0.00018496437904632,0.00020721137619632003,0.00022757642064632,0.0002468368174463199,0.00026363962739632,0.00027879053444631994,0.00029651353454632006,0.00030768263874631993,0.00032283760724632004,0.00033662643899631995,0.00034167438184632,0.00034463767439631994,0.00036067026149632,0.00036850414099632,0.00037596305094631996,0.0003722629806463199,0.00037746597299632
325.0,0.0,2.8787968993200007e-06,4.587237301319999e-06,6.925510344319999e-06,1.0288450056320001e-05,1.4645850941319998e-05,2.0827073416320002e-05,2.8354747341320003e-05,3.795061175131999e-05,4.867200251132001e-05,6.183158103632001e-05,7.773439893632003e-05,9.524469160632e-05,0.00011344401269632002,0.00013490153414632002,0.00015602159614632003,0.00017869322114631996,0.00020162428764631998,0.00022331997954631993,0.00024752191014631997,0.00026682081869632,0.00028850737949632,0.00030911767164631997,0.00032284874974631997,0.00034001943639631996,0.0003510425950463199,0.00035876499814631996,0.00037141372654632,0.0003825260695963199,0.00039077647009631996,0.0003999034880963199,0.0004040352890963199,0.00040526154684632,0.00040793398279632
327.5,0.0,3.0583819833200008e-06,4.89429646982e-06,7.562697807319999e-06,1.1069449891319999e-05,1.564747090632e-05,2.2236241151320005e-05,3.0398377196319995e-05,4.040128161132e-05,5.259658601632e-05,6.695161237632e-05,8.353202275632002e-05,0.00010248672084632,0.00012346792984632,0.00014578890894631998,0.00017038809304632002,0.00019653581674631998,0.00022035465709632,0.00024123756809631998,0.00026530571839632005,0.00029294116754631993,0.00030983214729632,0.00033416175939631994,0.00035433222274631993,0.00037015705364631994,0.00038261627119631997,0.00040095544304632005,0.0004147574661963199,0.0004195155583463199,0.00042595190234632005,0.00043413339079632,0.00044300603844631993,0.00044716215419631996,0.00045021564939632
330.0,0.0,3.4964094338200006e-06,5.534236631820001e-06,8.41791861882e-06,1.2546813211320001e-05,1.8086369441319997e-05,2.524181119132e-05,3.4513746586319994e-05,4.6167749601319995e-05,6.032712200131999e-05,7.691950769632002e-05,9.435083402632e-05,0.00011475033349632001,0.00014169259059632,0.00016624009134631997,0.00019435388439631999,0.00022279097019631998,0.00025316675804632,0.00027779128204631994,0.0003026641009963201,0.00033830570969632006,0.0003630194105963199,0.0003829192842463199,0.00040542268459632,0.00042708797034631994,0.00042818754954632,0.00044795061029631996,0.00046148406169632,0.00047257411859631996,0.00049076634524632,0.0005005490710963201,0.00051195126499632,0.0005082430935963198,0.0005114181846963199
332.5,0.0,4.09507729532e-06,6.572100098320001e-06,1.0052303381320001e-05,1.510698171132e-05,2.161740876632e-05,3.0089264791319997e-05,4.145069970632e-05,5.3865406246320004e-05,7.035813641631999e-05,9.098520667631996e-05,0.00011170596769631997,0.00013872220419631999,0.00016511922939632,0.00019615577674632,0.00023346246719632002,0.00026524491474631996,0.00030015786384631995,0.00033197881344632,0.00036371057284631997,0.00039418263979632,0.0004299316750963199,0.00044498832929632003,0.0004722032076963199,0.00049919916264632,0.0005188132584963201,0.0005387860908963199,0.00055691447989632,0.0005735277669463198,0.00058229705084632,0.0005929087673463199,0.00059397085634632,0.0006029063230963199,0.00061244177984632
335.0,0.0,5.02670727932e-06,8.07005467682e-06,1.2498204031319998e-05,1.8389088376319998e-05,2.6418587471319997e-05,3.724024218631999e-05,5.0719487546319994e-05,6.680223441631999e-05,8.704388375132e-05,0.00011214478599631997,0.00013762870659632,0.00016887807209632004,0.00020329646649631993,0.00024081800149631995,0.00027853514239632,0.00032215454774632004,0.0003605739903463199,0.00040103854769632004,0.00044102274179632,0.0004793408435463199,0.0005154901889463199,0.0005464902473463199,0.0005736676226963199,0.0005986164475963199,0.00062540872094632,0.00064701015134632,0.0006686845567963199,0.00068605793124632,0.00070008594249632,0.0007058392401463199,0.00070589495074632,0.0007201459322963198,0.00073210958279632
337.5,0.0,5.92997589832e-06,9.444532320319998e-06,1.4468462226320002e-05,2.1618525251320003e-05,3.095774092131999e-05,4.289782200632e-05,5.8798103696320006e-05,7.820466371131999e-05,0.00010209249409631998,0.00013017790409632,0.00016113033689631997,0.00019786038169632004,0.00023849925114631995,0.00028103428394632006,0.0003253823473463201,0.00037121306444631993,0.00041966757619632,0.00046627863839631995,0.00051039056044632,0.00055348500099632,0.0005896444758963199,0.00063214300959632,0.0006652935937963202,0.0006995143724963199,0.0007255354117463199,0.00074867421129632,0.00077084622529632,0.00078509617949632,0.00080177325949632,0.00080778196339632,0.0008196351269963199,0.0008286810689463201,0.0008446224564963201
340.0,0.0,6.448425100820001e-06,1.0323968231320003e-05,1.573778909132e-05,2.3339748366319995e-05,3.356164824132e-05,4.6806370936319996e-05,6.412292668632003e-05,8.523294992632002e-05,0.00011086987794632,0.00014036397459631997,0.00017580289644632,0.00021445137889632,0.00025814375624631997,0.00030102840744632,0.00035320425589632,0.00040098584349632,0.00044789081359632,0.0004987866856963201,0.0005470962794963199,0.0005933293408963201,0.0006370602152963199,0.0006755769521963199,0.00070921295909632,0.0007448555966463199,0.00077514928769632,0.0007933577326463198,0.0008232085098963199,0.0008451403299963199,0.00085732691884632,0.0008711198175963199,0.0008755840192963202,0.0008829071163463201,0.0008883685286963199
342.5,0.0,6.37233076932e-06,1.0218833991319999e-05,1.559936944632e-05,2.3121360931320002e-05,3.329627517631999e-05,4.653714177632e-05,6.325313071132001e-05,8.464811500631999e-05,0.00011011689724632001,0.00014068219314632,0.00017453609669632002,0.00021371460894632004,0.00025720632759632003,0.00030362180319632,0.00035234790469631995,0.00040253742684632,0.00045347485364631996,0.0005024583871963199,0.00054965522194632,0.00059511400234632,0.0006367886096963199,0.00067641203694632,0.00071042199324632,0.0007422054456463199,0.0007694284408963198,0.00079607172294632,0.0008157060225963202,0.0008345600281963198,0.0008400326047963199,0.00085994565219632,0.0008661823584963199,0.0008756356930963197,0.0008828767115963201
345.0,0.0,5.98174167682e-06,9.580618464820001e-06,1.4684819911319998e-05,2.1782924626320004e-05,3.131353542132001e-05,4.373737582632e-05,5.950096301632001e-05,7.900149494632001e-05,0.00010346772859631999,0.00013188048309632,0.00016496518869632003,0.00020151888734632,0.00024216688899631993,0.0002867896029463199,0.00033290610214631994,0.0003811406982463201,0.0004292597680463199,0.00047776595804632007,0.00052253864754632,0.0005666272777963199,0.00060450757219632,0.0006432188768463199,0.0006781814741963198,0.00070876605824632,0.0007356109977963201,0.0007573583868463199,0.0007779889455463201,0.0007947157433963199,0.0008064563828963199,0.00082148464924632,0.0008345651011463202,0.0008429604414963198,0.00084651455464632
347.5,0.0,5.592544107819999e-06,8.92137455032e-06,1.3663309846320003e-05,2.023005872632e-05,2.8974799441320005e-05,4.050560501631999e-05,5.5416241331320006e-05,7.419138664632002e-05,9.647905853132e-05,0.00012403950819632,0.00015495647224632,0.00019090616324632002,0.00022863749099632,0.00026880411814631997,0.0003125410648963201,0.0003571566739463201,0.0004052524198963199,0.00045182700479631983,0.0004939961747963199,0.0005351914418963201,0.00057405982299632,0.00061100674569632,0.0006453541898963199,0.0006735966983963202,0.0006996187417463201,0.0007218008924963198,0.0007386938821463199,0.00075336848149632,0.0007671461593963198,0.00078113870469632,0.0007902677642463202,0.0007977489592463198,0.00080752555289632
350.0,0.0,5.38920924282e-06,8.55240182732e-06,1.3215777291320001e-05,1.9563631301320002e-05,2.7905083961319998e-05,3.928316174131999e-05,5.306136891632e-05,7.051908460132e-05,9.354109744132e-05,0.00011922466649632002,0.00014848466009632,0.00018184906954632002,0.00021732345769631998,0.00025736239114632,0.0002998274800963199,0.00034312156564631993,0.00038750104939632004,0.00042958710319631997,0.00047090701034631995,0.00051282485139632,0.00055158176464632,0.0005838222778463201,0.00061789508394632,0.0006476486253963199,0.00067129315064632,0.0006890800002463198,0.00071195939734632,0.00073002087374632,0.0007351478568463199,0.0007479860977963199,0.00075795630754632,0.00076894096924632,0.0007728518166463201
352.5,0.0,5.30459237932e-06,8.43972825682e-06,1.2967757326319997e-05,1.922783049632e-05,2.7456842241320008e-05,3.862921629132e-05,5.2508196596319986e-05,7.049117840132e-05,9.171488083132e-05,0.00011602929619631999,0.00014652162389632004,0.00017835169259632,0.00021447469029631995,0.00025278976154632005,0.00029385732264631994,0.0003380695801963201,0.0003788158768463199,0.0004225295204463201,0.00046747652004631995,0.0005017124909463199,0.0005358258354963199,0.0005754360789963199,0.00060206112169632,0.0006286537455963201,0.0006515351422463198,0.00067066479879632,0.00068800879589632,0.0007009412808963199,0.00072309201699632,0.0007382388523463198,0.00074756856549632,0.00074441778479632,0.00074483937119632
355.0,0.0,5.32707220032e-06,8.49282451182e-06,1.2924627931320002e-05,1.9512282421320002e-05,2.793684879632e-05,3.9416102201319995e-05,5.3698875036319994e-05,7.139862273632e-05,9.227835606632004e-05,0.00011888617414631999,0.00014803367369632003,0.00018296182539632,0.00021877369584631998,0.00025697626319632,0.00029887585484632,0.00034113826759632,0.00038291523444632,0.00042365646149631996,0.0004621579900463199,0.00050403022969632,0.00054027280479632,0.0005674025429463201,0.00059822223049632,0.0006233504194463201,0.0006448120059463199,0.0006638940284963198,0.0006814386876963198,0.00069373269869632,0.0007040332863463201,0.00071767517139632,0.0007213661249963201,0.00073094616304632,0.0007356961379963201
