372.5,0.00E+00,3.40E-08,5.68E-08,1.20E-07,3.01E-07,7.12E-07,1.67E-06,3.78E-06,7.63E-06,1.53E-05,2.89E-05,5.24E-05,9.12E-05,0.000154153,0.000253882,0.000398773,0.000610735,0.000909344,0.001295471,0.001809245,0.002454042,0.003244224,0.004147657,0.005230057,0.006357249,0.00762894,0.00889193,0.010124364,0.011448871,0.012696617,0.013790097,0.014807289,0.015801007,0.016600931,0.017360991,0.017949384,0.018621081,0.019079559,0.019511393,0.019849872,0.020389834,0.020370879,0.020718128,0.020962105,0.020954753,0.021083049,0.021337683,0.021502943
375,0.00E+00,-1.84E-08,5.94E-08,1.28E-07,3.01E-07,7.13E-07,1.67E-06,3.76E-06,7.67E-06,1.52E-05,2.89E-05,5.24E-05,9.17E-05,0.000156079,0.00025373,0.000400915,0.000617988,0.000906981,0.00130231,0.001816926,0.002484589,0.003277841,0.00421603,0.005302302,0.00643745,0.00768243,0.009033042,0.01033765,0.01157919,0.012899852,0.014025373,0.015029951,0.016057395,0.016878163,0.017714311,0.01841083,0.018908701,0.0194519,0.019847781,0.020316444,0.020517252,0.020800218,0.02106659,0.021340719,0.021497951,0.021613566,0.021679939,0.021888437
377.5,0.00E+00,5.12E-08,6.68E-08,1.29E-07,3.00E-07,7.26E-07,1.69E-06,3.73E-06,7.71E-06,1.54E-05,2.94E-05,5.35E-05,9.29E-05,0.000156773,0.000255876,0.000402734,0.00062027,0.000923619,0.001322724,0.001834284,0.002481499,0.003305413,0.00422166,0.005302499,0.006464769,0.007749343,0.009083496,0.010337853,0.011706137,0.012978233,0.01410517,0.015169039,0.016221171,0.017108582,0.017907631,0.018546006,0.019158141,0.019662488,0.020102889,0.020529326,0.020929525,0.021150905,0.021400145,0.021392118,0.021735858,0.02181208,0.021930258,0.021989549
380,0.00E+00,3.20E-08,6.05E-08,1.32E-07,3.01E-07,7.13E-07,1.68E-06,3.69E-06,7.61E-06,1.51E-05,2.88E-05,5.22E-05,9.14E-05,0.000155251,0.00025281,0.000400703,0.000612399,0.000906641,0.00130216,0.001813748,0.002455902,0.00326218,0.004197158,0.005262933,0.006432459,0.007749344,0.009123092,0.010412388,0.011718143,0.013034421,0.014127497,0.01527467,0.016400191,0.017329357,0.018022099,0.018663104,0.019267146,0.019816214,0.020325619,0.020710034,0.020991379,0.021381798,0.021548812,0.02170429,0.021851001,0.02197707,0.022218484,0.022324521
382.5,0.00E+00,4.75E-08,7.16E-08,1.27E-07,3.01E-07,7.22E-07,1.66E-06,3.68E-06,7.65E-06,1.50E-05,2.86E-05,5.21E-05,9.10E-05,0.000154055,0.000250646,0.000397173,0.000607143,0.000900468,0.001296598,0.001818264,0.002481132,0.003283443,0.004206699,0.00526038,0.00643509,0.007692211,0.008997359,0.010325509,0.011687722,0.013031048,0.014215591,0.015233794,0.016161947,0.017137992,0.018031744,0.018795582,0.019315914,0.019934256,0.020375062,0.02066774,0.020970806,0.021316503,0.021574847,0.02179461,0.021963108,0.02212142,0.022295381,0.02240425
385,0.00E+00,4.94E-08,6.32E-08,1.24E-07,2.88E-07,6.91E-07,1.60E-06,3.56E-06,7.44E-06,1.48E-05,2.81E-05,5.14E-05,9.01E-05,0.000152603,0.000249407,0.000392647,0.000599795,0.000888611,0.001275335,0.001776308,0.002416527,0.003179491,0.004076777,0.005129772,0.006294045,0.007562499,0.008938203,0.010339269,0.011641044,0.012765014,0.013997852,0.015047353,0.016131728,0.017073844,0.018033093,0.018635516,0.019241042,0.019816484,0.020210206,0.02056737,0.021000485,0.021316772,0.021518997,0.021737814,0.021786178,0.022011673,0.02217626,0.022281351
387.5,0.00E+00,5.19E-08,5.39E-08,1.27E-07,2.82E-07,6.80E-07,1.58E-06,3.50E-06,7.31E-06,1.44E-05,2.74E-05,4.99E-05,8.69E-05,0.000146237,0.000239052,0.000379008,0.000581338,0.000862315,0.001242513,0.001740763,0.00237049,0.003145738,0.004048587,0.005083775,0.006213574,0.007458284,0.008755608,0.010038361,0.011305331,0.012624847,0.013886488,0.014954268,0.016058542,0.016892733,0.017620011,0.018437272,0.0190602,0.019695135,0.020084946,0.020507674,0.020836844,0.021265238,0.021351915,0.021621525,0.021710024,0.021971877,0.022111908,0.022174573
390,0.00E+00,4.89E-08,6.94E-08,1.27E-07,2.78E-07,6.58E-07,1.51E-06,3.36E-06,7.06E-06,1.39E-05,2.62E-05,4.77E-05,8.37E-05,0.000141495,0.000230902,0.000367098,0.000563273,0.000831239,0.001202262,0.001665903,0.002278218,0.003020122,0.003898488,0.004867374,0.005961772,0.007181187,0.008476284,0.009760522,0.011057306,0.012344579,0.013459915,0.014474071,0.015498614,0.016456446,0.017266692,0.01806891,0.018708028,0.019054871,0.019549572,0.019973717,0.020441098,0.020721837,0.020980385,0.021144902,0.021345238,0.021554814,0.021774374,0.021787459
392.5,0.00E+00,3.88E-08,6.75E-08,1.14E-07,2.71E-07,6.50E-07,1.47E-06,3.26E-06,6.78E-06,1.34E-05,2.54E-05,4.63E-05,8.11E-05,0.000137177,0.000224383,0.000354182,0.000545938,0.000810695,0.00116747,0.001637733,0.00223125,0.002965996,0.003843343,0.004834212,0.005948049,0.007135454,0.008332003,0.009630068,0.010869584,0.012089472,0.013290743,0.014426921,0.015454095,0.016308792,0.017010776,0.017777986,0.01849373,0.019018987,0.019443199,0.019972502,0.020257895,0.02050936,0.020745985,0.020999204,0.02124244,0.021368239,0.021587866,0.021680816
395,0.00E+00,5.27E-08,6.40E-08,1.21E-07,2.56E-07,6.19E-07,1.43E-06,3.10E-06,6.54E-06,1.29E-05,2.46E-05,4.46E-05,7.81E-05,0.000132177,0.000215768,0.000341493,0.000524479,0.00078078,0.001130017,0.001588558,0.002170665,0.002871625,0.003694107,0.004663998,0.005750507,0.006885541,0.008071499,0.009321538,0.010609688,0.011858108,0.012944709,0.014023687,0.015013087,0.015821579,0.01668491,0.017452525,0.017999569,0.018554168,0.01905649,0.019376082,0.019654461,0.020082383,0.020289531,0.020598939,0.020795361,0.020941734,0.021081362,0.021258425
397.5,0.00E+00,4.78E-08,6.23E-08,1.15E-07,2.52E-07,5.98E-07,1.37E-06,3.02E-06,6.27E-06,1.24E-05,2.36E-05,4.29E-05,7.52E-05,0.000127464,0.000208249,0.000329014,0.00050563,0.000751836,0.001081053,0.001516979,0.00207184,0.002756549,0.003576993,0.004515108,0.00553308,0.006678865,0.007888836,0.009112366,0.01034163,0.01149312,0.012639011,0.013761835,0.01476857,0.015639861,0.01639041,0.01710123,0.017647128,0.01822176,0.018748905,0.019112746,0.019478746,0.019793414,0.019946802,0.020168722,0.020359075,0.020526088,0.020579241,0.020691281
400,0.00E+00,4.40E-08,6.67E-08,1.12E-07,2.39E-07,5.71E-07,1.27E-06,2.86E-06,5.93E-06,1.18E-05,2.24E-05,4.10E-05,7.21E-05,0.000121991,0.000198848,0.000315229,0.000484685,0.00072099,0.001041895,0.001462018,0.001990074,0.002655727,0.003413467,0.004310903,0.005338363,0.006425579,0.007560205,0.008766872,0.009970638,0.011063377,0.012218847,0.013266594,0.014147936,0.015089579,0.015874664,0.016573006,0.017115732,0.017667498,0.018170833,0.018475922,0.018919965,0.019241109,0.019370821,0.01961291,0.019800294,0.020027206,0.020070983,0.020176143
402.5,0.00E+00,3.92E-08,6.77E-08,1.09E-07,2.28E-07,5.51E-07,1.27E-06,2.79E-06,5.79E-06,1.15E-05,2.17E-05,3.96E-05,6.95E-05,0.000117519,0.000192401,0.000303624,0.000466061,0.000694029,0.001008387,0.001413767,0.001938203,0.002570083,0.003328849,0.004210516,0.005196631,0.006237587,0.007311439,0.008463064,0.009628989,0.01073886,0.01180111,0.012863293,0.01382153,0.014580849,0.015340437,0.015985827,0.016653208,0.017215563,0.017561125,0.01803768,0.01831734,0.018652312,0.018773794,0.019011499,0.019142898,0.019308831,0.019469167,0.019601308
405,0.00E+00,2.67E-08,9.55E-08,1.09E-07,2.21E-07,5.23E-07,1.19E-06,2.62E-06,5.47E-06,1.09E-05,2.05E-05,3.76E-05,6.62E-05,0.000111758,0.000182538,0.00028943,0.000442454,0.000660827,0.000954193,0.00133507,0.001824308,0.002432425,0.003141046,0.003951248,0.00482298,0.005822759,0.006892151,0.008031702,0.009141304,0.010196808,0.011243004,0.012107347,0.012946058,0.013811075,0.014554812,0.015208566,0.015825896,0.016324037,0.016670407,0.017028921,0.017409153,0.017673366,0.017929823,0.018171372,0.018397339,0.018577708,0.018650154,0.018758214
