2750.0,0.0,0.07963636363636363,0.09018181818181818,0.10109090909090909,0.11309090909090909,0.12545454545454546,0.13927272727272727,0.15345454545454545,0.16836363636363635,0.18436363636363637,0.2010909090909091,0.21890909090909091,0.2370909090909091,0.256,0.276,0.2963636363636364,0.31745454545454543,0.3389090909090909,0.3610909090909091,0.38327272727272726,0.4061818181818182,0.4294545454545455,0.4530909090909091,0.4763636363636364,0.5003636363636363,0.524,0.5472727272727272,0.5709090909090909,0.5941818181818181,0.6170909090909091,0.6392727272727273,0.6614545454545454,0.6829090909090909,0.704,0.7243636363636363,0.7443636363636363,0.7632727272727273,0.7814545454545454,0.7992727272727272,0.816,0.832,0.846909090909091,0.8610909090909091,0.8749090909090909,0.8872727272727273,0.8992727272727272,0.9101818181818182,0.9207272727272727,0.9301818181818182,0.9389090909090909,0.9472727272727273,0.9545454545454546,0.9614545454545455,0.9676363636363636,0.9734545454545455,0.9785454545454545,0.9832727272727273,0.9872727272727273,0.990909090909091,0.9945454545454545,0.9974545454545455,1.0
360.0,0.0,4.303745415000003e-08,7.051248894999995e-08,1.1120855699999995e-07,1.7113856224999988e-07,2.6101799775000006e-07,3.9275285949999996e-07,5.758311787500001e-07,8.1783007525e-07,1.1601708887499998e-06,1.6201901592500004e-06,2.24607949525e-06,3.04061559975e-06,4.00104983825e-06,5.175076621250001e-06,6.627201373250001e-06,8.383077621749998e-06,1.050243811225e-05,1.2914512372250002e-05,1.5709786617249997e-05,1.8701082607250002e-05,2.2160891387249998e-05,2.6006251547249994e-05,3.0248734092249996e-05,3.436922021725001e-05,3.9197508042250004e-05,4.2450667612249997e-05,4.7192702622250005e-05,5.099761734225e-05,5.5052731002250005e-05,5.889245192225001e-05,6.267168924225e-05,6.613657594224999e-05,6.917819361225e-05,7.097775330725e-05,7.303117443225e-05,7.517809377725001e-05,7.689826403725e-05,7.766607547225002e-05,7.893466124725e-05,7.982014382725e-05,8.026119054724999e-05,8.051505890724999e-05,8.020278026225e-05,8.175213648225001e-05,8.400908907224997e-05,8.229992660725001e-05,8.284835881224999e-05,8.300143552224999e-05,8.252531248225001e-05,8.203604182724998e-05,8.184916430225e-05,8.179375498224997e-05,8.184258864725001e-05,8.293100280724998e-05,8.335172013725e-05,8.286057079225e-05,8.204073736224999e-05,8.295541872725e-05,8.298077688225e-05,8.269716733225e-05,8.242858482224997e-05
362.0,0.0,5.952436200000009e-08,9.037375725000008e-08,1.3825906974999996e-07,2.1067335894999989e-07,3.111494252e-07,4.6836889145000013e-07,6.864924517500002e-07,9.7896254125e-07,1.38527414125e-06,1.9251654477499993e-06,2.63953873675e-06,3.5027925557499998e-06,4.665730689750001e-06,6.12286498425e-06,7.77618935925e-06,9.890013072250002e-06,1.2319112262250003e-05,1.5169788332249995e-05,1.8235391392249998e-05,2.204435056225e-05,2.6005499392249998e-05,3.059195920725001e-05,3.483143161225001e-05,4.0252203762250007e-05,4.533595773225e-05,4.986729878225e-05,5.507963276725e-05,5.913917090224999e-05,6.386512347224999e-05,6.794835996225001e-05,7.195155365224997e-05,7.614898192224999e-05,7.924816443725e-05,8.218292884725003e-05,8.596053618724999e-05,8.815426905225001e-05,9.012543838725e-05,9.204214280724999e-05,9.280938270724999e-05,9.386774898224999e-05,9.405932384725e-05,9.541632087725e-05,9.567551194725e-05,9.601546470725e-05,9.651506723725e-05,9.617417478724997e-05,9.698649579224998e-05,9.605866860725e-05,9.652633804225001e-05,9.730860390725e-05,9.764761840725e-05,9.653103395225e-05,9.726728592724998e-05,9.688225280724997e-05,9.610374606725e-05,9.587742049224999e-05,9.580229149224996e-05,9.635166122225001e-05,9.656578391225e-05,9.642678912225e-05,9.678552948224999e-05
364.0,0.0,6.295909150000002e-08,1.0167035649999995e-07,1.5671569284999992e-07,2.445895731999999e-07,3.6574008529999983e-07,5.530253376500001e-07,8.0674144125e-07,1.1506770492500002e-06,1.6285114012500002e-06,2.26333161875e-06,3.1103746492500007e-06,4.162069782250001e-06,5.46018240675e-06,7.148151686250001e-06,9.163117667250003e-06,1.1653449947250001e-05,1.449227331725e-05,1.7893295512250002e-05,2.1587783942249998e-05,2.5828290887249998e-05,3.036988334725e-05,3.5156879202250005e-05,4.033243574225001e-05,4.6076585802250015e-05,5.201920236724999e-05,5.7867011022250014e-05,6.383934948225001e-05,6.898208037224999e-05,7.479517577225e-05,7.979954376724999e-05,8.359964509725e-05,8.760020124725001e-05,9.144956626224998e-05,9.467255575225e-05,9.766921890725e-05,0.00010022075427224999,0.00010179749672225,0.00010408420732225001,0.00010575673797225,0.00010670616497224998,0.00010835710292225001,0.00010926239322225002,0.00010939105142224999,0.00011027943937225004,0.00011015454072224996,0.00010983149167225005,0.00011061657517225,0.00010991319262225001,0.00010965400032225,0.00010977420517224998,0.00011014139342224998,0.00011012918587224995,0.00010995451467225,0.00010947369362225002,0.00010905579427225,0.00011012730392225,0.00011104762017224999,0.00011150402402224998,0.00011188905652224997,0.00011104856557225,0.00011045505117225
366.0,0.0,6.793336820000003e-08,1.1247358460000005e-07,1.7650714729999997e-07,2.7730490195e-07,4.1480647470000006e-07,6.290041672499999e-07,9.215304777500001e-07,1.3105524267500002e-06,1.8383512677499996e-06,2.5506982587499996e-06,3.5018545047499986e-06,4.68346128825e-06,6.169442912249999e-06,8.197685539250004e-06,1.0531972537249998e-05,1.346664478225e-05,1.664342587725e-05,2.0424637637249997e-05,2.4683580587249996e-05,2.947414983725e-05,3.532938524725e-05,4.097693515725e-05,4.724735160225e-05,5.3801827632249994e-05,5.9761473192250004e-05,6.621032067725e-05,7.361942540224998e-05,7.923856998225e-05,8.534260839225e-05,9.116596362725e-05,9.681370525224999e-05,0.00010234029412225,0.00010761333712225,0.00010966808792225,0.00011438142487224999,0.00011662023517225002,0.00011913889767225,0.00012216749197225,0.00012438094732225,0.00012473028992225,0.00012577457117225,0.00012583467487225,0.00012606662802225002,0.00012606568497225,0.00012576142427225001,0.00012567783957224998,0.00012550505012224998,0.00012481763212225002,0.00012611170327224996,0.00012735883077224998,0.00012715786607225002,0.00012716443917225,0.00012653993292225,0.00012513504742225,0.00012496976287225,0.00012470587542225,0.00012670898032225003,0.00012596239182225,0.00012573606677225,0.00012799553762225002,0.00012836272767225
368.0,0.0,7.337838500000011e-08,1.170337341e-07,1.9270727735e-07,2.974095551499999e-07,4.942142494999999e-07,7.413540577500001e-07,1.0879070842500001e-06,1.55221359325e-06,2.16518486225e-06,2.99060416825e-06,4.051380297750001e-06,5.509480907250001e-06,7.250445168250002e-06,9.563436761749998e-06,1.2426811302250005e-05,1.5628706907249998e-05,1.9498899082249994e-05,2.395282832725e-05,2.8767383327249995e-05,3.414291211725001e-05,4.091400921725002e-05,4.7526991757250006e-05,5.464272423725e-05,6.205606575725e-05,6.983934350725001e-05,7.741314754724998e-05,8.406449766724998e-05,9.167495797224999e-05,9.929479955224998e-05,0.00010508152732224999,0.00011110115217225,0.00011714237497224998,0.00012208954457225004,0.00012631173372225,0.00012982208677225,0.00013351838072225,0.00013503502272225004,0.00013654415467225,0.00013961688532224999,0.00014121242012225,0.00014109784547225004,0.00014099454722225002,0.00014080391207225,0.00014425134032225,0.00014364186377225003,0.00014377803392225,0.00014339770302225,0.00014389448182224997,0.00014285865722224998,0.00014411235482224998,0.00014428514952225001,0.00014438657197225,0.00014328970307225,0.00014407760902225,0.00014388321367225,0.00014371041782225,0.00014345310567224999,0.00014421470932224998,0.00014201910107224997,0.00014332726667225002,0.00014280043287225004
370.0,0.0,1.0621351845000012e-07,1.666925627e-07,2.560805100500001e-07,3.942377036e-07,5.828671037500002e-07,8.654774682499999e-07,1.25725750975e-06,1.7878989137499996e-06,2.51223512675e-06,3.439122060250001e-06,4.76272354725e-06,6.291558652250001e-06,8.308300240249999e-06,1.1005941017250002e-05,1.4137480282249998e-05,1.784156209225e-05,2.204237559725e-05,2.704542699225e-05,3.276182948725e-05,3.933869236225e-05,4.674657582725e-05,5.423111730725001e-05,6.182938402225e-05,7.033889439225e-05,7.901150917725e-05,8.790540874725e-05,9.661085812225e-05,0.00010379402157225,0.00011145050032225,0.00011926192257225,0.00012616711117225004,0.00013326294222225,0.00013851908047225002,0.00014280137587225,0.00014679629762225001,0.00015054799552225,0.00015314742447225004,0.00015567453967225002,0.00015742408142225002,0.00015996152082225004,0.00016174768762225003,0.00016290841612225004,0.00016306712507225003,0.00016202566152225,0.00016326621347225001,0.00016430673587224998,0.00016541768892225004,0.00016557545782225003,0.00016538857562225002,0.00016443821017225003,0.00016462414952225004,0.00016464293152225,0.00016503172047225003,0.00016503829287225005,0.00016379962357225002,0.00016330002492224999,0.00016477534467225,0.00016464950612225,0.00016478755387225002,0.00016384657612225002,0.00016420906922225004
372.0,0.0,1.1616962885000004e-07,1.8257948825e-07,2.7959535635000013e-07,4.2745866025000013e-07,6.343796032500001e-07,9.474508962499999e-07,1.37881043625e-06,1.9579436147500006e-06,2.75914978525e-06,3.824916799250001e-06,5.268260743750001e-06,7.018596893250002e-06,9.35349496075e-06,1.2169275087249998e-05,1.5665296697250003e-05,1.981654009725e-05,2.4780179937249996e-05,3.0295857747249994e-05,3.658612065225e-05,4.3500939922250004e-05,5.125599917225e-05,5.976523557725e-05,6.897643641724998e-05,7.834424674724997e-05,8.744149441725e-05,9.681276158224999e-05,0.00010598588257225,0.00011562572787224997,0.00012465516497225,0.00013314180127224997,0.00014081705537225,0.00014758701902225005,0.00015419921127224999,0.00015919615947225,0.00016352634152224998,0.00016755695417225002,0.00016977417207224995,0.00017290230567225002,0.00017526038302225,0.00017658733072225004,0.00017696766562224996,0.00017781379222224996,0.00017880736142225,0.00017977745032225003,0.00017943561702224998,0.00017887121972225004,0.00017974458337225,0.00017971640942224997,0.00017966851467225006,0.00018005917777225004,0.00018077195657225002,0.00018043388072224998,0.00018032494507225002,0.00017996902647225,0.00017972580122225,0.00018097010762225,0.00017953328357225,0.00017937269527225003,0.00017911820197225,0.00018009486412225002,0.00017889563912225
374.0,0.0,1.345781343e-07,2.1092146065e-07,3.202121875499999e-07,4.917563373999999e-07,7.281733887499997e-07,1.0864248012499998e-06,1.5580018347499999e-06,2.20838557675e-06,3.1228329657500007e-06,4.284635924750002e-06,5.9037939052500004e-06,7.85591130025e-06,1.041891266225e-05,1.3582714757250002e-05,1.7296296372250002e-05,2.1817290672249997e-05,2.723655677225e-05,3.346511591725e-05,4.054905682225e-05,4.843984303225e-05,5.6926124917250016e-05,6.676028885724997e-05,7.735153909725001e-05,8.857122981225002e-05,9.917741469724999e-05,0.00010926051832225001,0.00011958121747224999,0.00012999864072224998,0.00013931261942225,0.00014906797692225003,0.00015711041352225007,0.00016409825352225,0.00017127109137225,0.00017521906362224997,0.00018100861057224998,0.00018543082487225,0.00018878528617225006,0.00019231160052225003,0.00019427337987225002,0.00019483590192225,0.00019619571067225005,0.00019632625087225,0.00019851623022224996,0.00019740621232225,0.00019856036402224995,0.00019920271037224998,0.00020027985697225004,0.00019997840657225003,0.00019941964162224998,0.00019953327462225,0.00019898483607225,0.00019850589697224995,0.00019844016287225003,0.00019849274847225,0.00019753580512225,0.00019682585207225,0.00019806076477225002,0.00019844861612225,0.00019823637357225,0.00019960464592225,0.00019868151357225
376.0,0.0,1.4292111390000006e-07,2.255358125e-07,3.4081115104999997e-07,5.220390377499999e-07,7.844890892500001e-07,1.16671900125e-06,1.6921912872500006e-06,2.4207678242499996e-06,3.4031917212499995e-06,4.72665255675e-06,6.4294069677500004e-06,8.600921109250001e-06,1.132518061225e-05,1.4797122297250002e-05,1.9022485472249998e-05,2.4080843627250004e-05,3.0155238592249997e-05,3.679474508725e-05,4.4676879822250005e-05,5.3164477192250004e-05,6.305799421225e-05,7.323707276225e-05,8.435374063225e-05,9.549708254224998e-05,0.00010733536432225,0.00011900460907225,0.00013040432777225002,0.00014277883342225003,0.00015340567582225004,0.00016387381367224997,0.00017417760432224998,0.00018165564717225006,0.00018940884862224999,0.00019557309002225,0.00020196929717225,0.00020723576032225001,0.00021225900222225001,0.00021636849492225,0.00021739681407224998,0.00022088931667224997,0.00022119828307225,0.00022112503377225,0.00022148377137225008,0.00022278911667224997,0.00022484198887225,0.00022514531907225004,0.00022450203202224996,0.00022386814017225003,0.00022429167842225007,0.00022466637632225,0.00022471896547225005,0.00022556885257225004,0.00022458654887225,0.00022454804757225,0.00022381743192224996,0.00022326523787225,0.00022346150812225003,0.00022411136687225,0.00022416395627224999,0.00022388128922225007,0.00022268112167224996
