16300,6.134969325153375e-05,0.00294478527607362,0.006134969325153374,0.0098159509202454,0.01392638036809816,0.018588957055214725,0.02374233128834356,0.02950920245398773,0.035950920245398775,0.043006134969325156,0.05079754601226994,0.05932515337423313,0.0687116564417178,0.07889570552147239,0.08987730061349693,0.10184049079754601,0.11466257668711656,0.12840490797546011,0.1431288343558282,0.15877300613496934,0.17533742331288343,0.1928834355828221,0.21134969325153374,0.23067484662576687,0.25085889570552145,0.2719018404907975,0.29368098159509204,0.3161349693251534,0.3392638036809816,0.36300613496932516,0.38723926380368096,0.41184049079754603,0.4368098159509202,0.46202453987730063,0.48736196319018404,0.5126993865030675,0.5380368098159509,0.5632515337423313,0.5882208588957055,0.6128220858895705,0.6370552147239263,0.6607975460122699,0.6839263803680982,0.7063803680981595,0.728159509202454,0.7492024539877301,0.7693865030674847,0.7887116564417178,0.8071779141104295,0.8247239263803681,0.8412883435582822,0.8569325153374233,0.8716564417177914,0.885398773006135,0.8982208588957056,0.9101840490797546,0.9211656441717792,0.9313496932515337,0.9407361963190184,0.9492638036809816,0.9570552147239264,0.9641104294478527,0.9705521472392638,0.976319018404908,0.9814723926380368,0.9861349693251533,0.9902453987730061,0.9939263803680981,0.9971165644171779,1.0
364.0,8.930402337500001e-08,8.9563920725e-08,9.063352273e-08,9.115332276e-08,9.281270793e-08,9.318255997500001e-08,9.714107063500002e-08,1.0263900331000001e-07,1.1769334200000002e-07,1.4200419415e-07,1.8335861330000003e-07,2.6148919400000004e-07,3.9579864214999993e-07,6.1311683335e-07,9.627252665000002e-07,1.516986588e-06,2.3609888340000003e-06,3.633939822e-06,5.5496485405000015e-06,8.319925700500001e-06,1.2288397185000001e-05,1.7815942644999995e-05,2.5338482279999994e-05,3.5738605754999996e-05,4.9380294875e-05,6.722221660500001e-05,9.030370493000001e-05,0.0001190554499,0.00015552262915,0.00020012526575,0.00025366952025,0.00031765927695,0.0003955461653,0.0004830395439,0.000583934394,0.0006897001761,0.0008114442432999996,0.0009400395094999999,0.0010801073275,0.001224987598,0.0013785779825,0.0015443884300000003,0.0017011506379999999,0.0018527026879999998,0.002008102752,0.0021685836609999995,0.0023199965364999998,0.0024602333774999996,0.002596343937,0.0027331504154999996,0.002877384424,0.0030014239610000005,0.0031164253010000005,0.0032212052260000004,0.0033167978630000003,0.0034161987124999996,0.0034970457195,0.0035687152299999996,0.0036289701715000004,0.003682503547000001,0.003734495793,0.0037702311989999994,0.0038104906210000003,0.0038527385460000014,0.0038677725014999997,0.0039009823240000003,0.003944344004,0.0039632556025,0.0039993293115,0.004002123303
366.0,2.0468219372e-07,9.287268234999998e-08,9.392228400000001e-08,9.609147610000001e-08,9.762090410500001e-08,1.0149941929500001e-07,9.997001164000002e-08,1.096563654e-07,1.19912486e-07,1.4429328979999998e-07,1.8841671844999999e-07,2.636483798e-07,3.993073306000001e-07,6.204440864e-07,9.796788560500002e-07,1.5533628525000003e-06,2.4300028024999996e-06,3.7535447295000002e-06,5.7183151735e-06,8.5783584845e-06,1.2657244495000003e-05,1.8304362679999998e-05,2.6143411014999996e-05,3.6806018580000006e-05,5.0874354575e-05,6.944413944e-05,9.325770733999999e-05,0.0001237631405,0.00016092005609999997,0.00020640450910000002,0.00026112319460000005,0.00032604951125000004,0.00039985773910000005,0.00048791145964999997,0.0005867142288,0.0007012803078499999,0.0008250557380499998,0.00095769835455,0.0011054720735,0.0012583763805000003,0.0014144028305000003,0.0015822017964999997,0.001747972431,0.0019177302955,0.0020886414800000003,0.0022555157655000002,0.0024197352234999994,0.002565361385,0.0027033212224999996,0.0028411618080000007,0.002974001167,0.0030849356905,0.0032026614759999997,0.003308624705,0.0034051717720000006,0.003489538701500001,0.003547814849,0.0036254602939999997,0.003693938057,0.0037379758915,0.003806871314500001,0.0038324149685000004,0.0038818916530000006,0.003925800044,0.003967730095500001,0.004011877371,0.0040298047,0.004039658256500001,0.0040626863245,0.004064824106
368.0,2.0766731160000002e-07,9.466202932499998e-08,9.277269938999999e-08,9.3732361955e-08,9.266276528999998e-08,9.310258412999999e-08,9.610146881e-08,1.0003997918000001e-07,1.1249529275e-07,1.3837555325e-07,1.8525788394999997e-07,2.686564913e-07,4.1178263215e-07,6.500229204e-07,1.0366174020000002e-06,1.6590830865e-06,2.5834950975e-06,3.9915252035e-06,6.109657761000001e-06,9.145150763000001e-06,1.345134838e-05,1.9475556470000002e-05,2.7892805155e-05,3.9136986375e-05,5.4030313185e-05,7.387149926e-05,9.880840189499999e-05,0.0001307191792,0.00016951234065,0.00021894009850000003,0.00027766082940000006,0.0003463353774,0.00042623274495000004,0.0005176345905,0.00062552830785,0.0007426701369499999,0.00086868000515,0.0010125442989999999,0.0011581305305,0.0013182335995000002,0.0014837954189999998,0.0016628896930000001,0.0018439925865000005,0.0020146650849999998,0.002183846327,0.0023237450854999993,0.0024962470625000004,0.0026408787585000004,0.0027795545770000003,0.0029500282375,0.0030922239169999997,0.0032167507800000003,0.003327993722,0.0034349612780000005,0.0035393334460000004,0.0036066181965,0.003682493604,0.003773422935000001,0.003839902021999999,0.0038819513390000006,0.0039213654695,0.003958642109499999,0.0040198119360000005,0.004016083316500001,0.004060846892999999,0.004087374965,0.0041102737654999996,0.004146426637000001,0.004169315542999999,0.004216435645499999
370.0,1.93733416515e-07,9.2382874685e-08,9.0343645815e-08,9.105336289499999e-08,9.231288729000001e-08,9.181308727e-08,9.544171248000002e-08,1.002598947e-07,1.1629388909999996e-07,1.4050473865e-07,1.9097571960000004e-07,2.7944247009999995e-07,4.290261458500001e-07,6.800516245000001e-07,1.084019543e-06,1.7189305009999998e-06,2.689994983e-06,4.175555773e-06,6.391841543500001e-06,9.578352591999999e-06,1.409350443e-05,2.0434320965e-05,2.9261332945e-05,4.095361420000001e-05,5.6614430470000015e-05,7.7261433395e-05,0.000103611641,0.0001368401711,0.00017775726510000002,0.00022881928240000004,0.0002892329837,0.00036204493075,0.0004447131721999999,0.00054085157755,0.0006484158192,0.0007692571554000001,0.0009056663839999998,0.0010448889809999999,0.001200875668,0.001362112305,0.0015354794519999997,0.0017107953665000003,0.0018930615675000003,0.0020648776435,0.0022482473635,0.0024397108115000003,0.002603661991,0.0027574511935,0.0029234505265,0.00307696131,0.003187657521,0.0033365448699999994,0.0034577507635000005,0.0035435791130000007,0.003665003763,0.0037320597925,0.0038074082454999996,0.0039110446355000005,0.003968764189,0.004014174268999999,0.004093141901,0.0041197793085,0.004173292731999999,0.0041999798254999995,0.0042369681175,0.004260682408000001,0.0042937034504999996,0.0043108750835,0.0043398789365,0.00435295403
372.0,2.0965891039999998e-07,9.42621618e-08,9.576158993499999e-08,9.430214973499999e-08,9.453206642999998e-08,9.427216271e-08,9.9210279425e-08,1.0455827745000002e-07,1.2251152525e-07,1.5014111055e-07,2.037509248e-07,3.0078441300000004e-07,4.6211368384999996e-07,7.3602056435e-07,1.1737457735e-06,1.884348223e-06,2.9575142895000003e-06,4.5966572775e-06,7.023413808500001e-06,1.0492426694999999e-05,1.544663965e-05,2.2368138169999998e-05,3.190334865e-05,4.474924590000001e-05,6.173092006e-05,8.3735229785e-05,0.00011193718725,0.00014897566224999999,0.00019254319635000002,0.00024690158900000003,0.00031375377745,0.0003886100473499999,0.0004790604027,0.0005824494320000002,0.0006988199690499999,0.0008265088488,0.0009720163973499999,0.001126978861,0.001294628763,0.001466375176,0.001628407254,0.0018134275624999998,0.001996200799,0.0021938788359999995,0.0023922526870000004,0.0025754933245,0.0027420097025,0.002909758897499999,0.0030740679244999998,0.0032010010205000003,0.0033375191965,0.0034648700615,0.0035818698935000002,0.0036704724669999996,0.0037740394240000003,0.0038803605125,0.0039732386134999995,0.004044152564,0.004085187497500001,0.0041473414045,0.004210101859000001,0.0042631582824999995,0.0043173181350000004,0.0043414697750000005,0.0043688629064999995,0.004402152193000001,0.004428570810499999,0.0044416757535,0.004468044707999999,0.004493986117500001
374.0,2.0368776225499998e-07,9.4951870715e-08,9.2082955665e-08,9.346245697499999e-08,9.328251309000001e-08,9.365238576000001e-08,9.856055841000001e-08,1.0559790760000001e-07,1.2238158365e-07,1.527101403e-07,2.0282129395e-07,3.0414316684999996e-07,4.837555281e-07,7.736463829e-07,1.2418201490000003e-06,1.9832310380000005e-06,3.123071927e-06,4.854360326500001e-06,7.422823341000001e-06,1.1127134205e-05,1.6413647340000004e-05,2.387401772e-05,3.40753173e-05,4.7768450525000004e-05,6.625372008e-05,8.999218044500001e-05,0.00012018609375000001,0.00015791330880000003,0.00020614473835000002,0.00026518594975,0.0003345890465,0.0004169467503,0.00051277861345,0.0006200900738499999,0.0007434823085000001,0.0008839805435999999,0.001027995779,0.0011919766555000002,0.0013591890175000004,0.0015407492635000006,0.0017194955374999997,0.0019148567924999998,0.0020998373509999997,0.002294820616499999,0.0024846932844999996,0.0026664224345000005,0.0028563349165000003,0.0030308157675000003,0.00316826849,0.0033049854569999993,0.0034588644145,0.003580567414,0.003717562777000001,0.003814159613499999,0.003948072764000001,0.004011559230500001,0.00409391746,0.004162951954,0.004219130241,0.0042813539755,0.004345198419,0.004387068561499999,0.0044174445565,0.004436107701,0.0044909335905,0.0045207030834999995,0.004575260890999999,0.0045684895489999985,0.0045930391415,0.004614267497999999
376.0,2.225970075e-07,9.05462457e-08,9.423217548000001e-08,9.466201581499999e-08,9.9850042175e-08,1.0103960011e-07,1.0714730889999999e-07,1.1048604389999999e-07,1.2198172575000002e-07,1.561788465e-07,2.174257709e-07,3.3030330550000007e-07,5.1959202945e-07,8.311847409e-07,1.3307766545e-06,2.1237980814999998e-06,3.362052111e-06,5.181497091000001e-06,7.951984161e-06,1.1944775390000003e-05,1.7613741964999998e-05,2.5544953405e-05,3.635186222999999e-05,5.1163554055000004e-05,7.0420879275e-05,9.588624853000002e-05,0.00012805679805,0.00016929039189999997,0.0002206579565,0.000281294604,0.00035560743559999994,0.00044275246185000006,0.00054667696535,0.0006645702640000001,0.0007936197070500001,0.0009385977668000001,0.001094127074,0.0012600965569999996,0.0014348258075,0.0016409652894999998,0.0018314246024999999,0.0020265471425000006,0.0022265814935000005,0.0024249851819999994,0.0026066548195000008,0.0027885331299999996,0.0029723105830000004,0.003161954716499999,0.0033150677449999997,0.0034581981610000007,0.0035783003190000004,0.0036852478509999996,0.0038248980175000008,0.0039372943585,0.004002103443,0.004130657017999999,0.004222003649500001,0.004313649191,0.004352904320499999,0.004401376610500001,0.004443177186499999,0.0044760190655,0.004534414644,0.004594112956499999,0.004612796008500001,0.004635714668999999,0.0046670849665,0.004664798105,0.0046963970655,0.0047280457574999995
378.0,1.9871013345500002e-07,9.554167341500001e-08,9.543171231e-08,9.610146845e-08,9.418216570999998e-08,9.451205933000001e-08,9.561165548000001e-08,1.048181955e-07,1.2261149215e-07,1.5696854094999995e-07,2.2467304830000007e-07,3.4310847215e-07,5.407640630499999e-07,8.759778693999999e-07,1.4123859620000001e-06,2.2645951269999997e-06,3.5844283839999996e-06,5.5967708245000006e-06,8.514032698e-06,1.2765396205e-05,1.8665363955e-05,2.69854837e-05,3.847745083e-05,5.4055142939999995e-05,7.450342564e-05,0.0001010925764,0.00013511135995000002,0.00017771646090000001,0.00023246500554999997,0.000297704844,0.00037709361215,0.00047104935950000005,0.0005792774812000001,0.0007000710290999999,0.0008366716763999998,0.0009951936721000003,0.0011528606694999996,0.0013288825870000002,0.001515891572,0.0017207185269999998,0.0019221947225,0.0021249932240000003,0.0023208019094999996,0.0025146019764999998,0.0027109674885,0.0029055331139999996,0.00308229085,0.003259287239000001,0.0034289755864999995,0.0035808060785000005,0.0037123724825000003,0.0038733306224999994,0.003969997168500001,0.004091372085,0.004169136540499999,0.004258823022500001,0.004344621742500001,0.004414929007,0.00448163685,0.004528160462999999,0.0045640153355,0.004592671222999999,0.004643768513500001,0.0046638633825,0.004714791663999999,0.004717406723500001,0.0047515908495,0.004781241017,0.0048023103515,0.0048120843694999995
380.0,2.3553555584999997e-07,9.758089586999998e-08,9.487192400499998e-08,9.643134719000001e-08,9.853054977500001e-08,9.746095522e-08,1.0529798724999999e-07,1.115456379e-07,1.335973515e-07,1.6783445390000003e-07,2.3653861100000004e-07,3.5842270595e-07,5.6245591215e-07,9.039173449e-07,1.4545801104999998e-06,2.32434262e-06,3.664468260499999e-06,5.655938571500001e-06,8.644273566e-06,1.2970575699999999e-05,1.9125578639999997e-05,2.7535179010000003e-05,3.924166157000001e-05,5.523418222999999e-05,7.631895860000001e-05,0.00010338571014999998,0.00013825247729999998,0.00018187873049999996,0.00023603111044999997,0.00030260362535000006,0.00038392623975000005,0.00047858266484999994,0.0005845972627499999,0.0007100617018,0.0008475073352,0.0010025316564999998,0.0011688093764999998,0.0013541578255000003,0.0015439608605000003,0.0017513133705,0.0019553746680000005,0.002175762621,0.0023873209370000002,0.002595051262,0.002780240703,0.002979777986500001,0.0031744530900000003,0.0033226940894999996,0.0034936949140000006,0.0036472455135,0.0037717525149999994,0.003907375643999999,0.0040244752299999995,0.0041205150289999985,0.0042194184855,0.004323741327999999,0.0043762207029999995,0.0044720915600000005,0.0045124403895,0.004594271978,0.004623255995499999,0.004649684648,0.004677724001,0.004727827012999999,0.004743676237,0.004754215782999999,0.004770731273500001,0.0047940675855,0.0048074210535,0.004843106679
