11500.0,0.0,0.09173913043478261,0.11365217391304348,0.13852173913043478,0.16634782608695653,0.19704347826086957,0.23069565217391305,0.2669565217391304,0.3057391304347826,0.34652173913043477,0.38913043478260867,0.43295652173913046,0.47756521739130436,0.5225217391304348,0.5671304347826087,0.6109565217391304,0.6535652173913044,0.6943478260869566,0.7331304347826086,0.7693913043478261,0.8030434782608695,0.8337391304347826,0.8615652173913043,0.8864347826086957,0.9083478260869565,0.9275652173913044,0.9440869565217391,0.9581739130434782,0.9700869565217392,0.9799130434782609,0.9880869565217392,0.9946956521739131,1.0
390.0,0.0,4.13148727265e-07,9.64326351065e-07,2.1100473451649993e-06,4.326478374165001e-06,8.352677563665001e-06,1.5320546264665005e-05,2.6524906709664993e-05,4.3852928824665e-05,6.928001944466501e-05,0.00010465500928966498,0.000151838874989665,0.00020817624153966503,0.000276401565239665,0.00035249334373966504,0.00043474259058966496,0.0005174358831896649,0.000604060410689665,0.000683222407489665,0.000753078550589665,0.0008147373872896648,0.0008668407960896651,0.000917741157839665,0.0009503164144896651,0.000979553424089665,0.000998028349289665,0.0010162840696896652,0.001028461164689665,0.001034928386189665,0.0010481020141896648,0.0010560140991896648,0.0010588839836896651,0.0010615646026896648
392.5,0.0,4.6247692621499995e-07,1.080359281165e-06,2.353677261165e-06,4.7879275196649996e-06,9.183838170164996e-06,1.6744214519664996e-05,2.880755351966501e-05,4.776711297966499e-05,7.492069176466498e-05,0.000112758047539665,0.00016197067933966503,0.00022318450928966502,0.00029693881123966497,0.000378287950789665,0.00046718080898966495,0.0005554381719396651,0.0006397983746896649,0.0007177355019896651,0.0007888766519396649,0.000853601682039665,0.000909789144189665,0.000953804103939665,0.000989478464789665,0.0010124974006896646,0.0010392332201896648,0.0010605880451896648,0.001071250448689665,0.0010846034321896653,0.0010932230441896649,0.0010978069046896652,0.0011033374466896649,0.0010999294331896648
395.0,0.0,4.996465109650001e-07,1.1651359711649997e-06,2.5757865771650006e-06,5.297823492665e-06,1.0190061494664999e-05,1.8642940674665005e-05,3.2341931689665e-05,5.3182049994665004e-05,8.3665951529665e-05,0.00012592498653966503,0.00018080192583966494,0.00024893301358966505,0.000328524019739665,0.00041603563778966503,0.000508628190889665,0.0006024035382896648,0.000687480417039665,0.000775963326089665,0.0008559161381396649,0.0009228132887396647,0.0009783875303396652,0.001020010931689665,0.0010615446656896646,0.001085589964689665,0.0011011351811896649,0.001121603119689665,0.001134975980189665,0.0011490364781896654,0.0011522352111896649,0.0011574269556896648,0.0011602270216896648,0.0011632862956896652
397.5,0.0,5.45182170765e-07,1.2694841801649998e-06,2.742958785164999e-06,5.618021740165e-06,1.0874092894665e-05,1.9814275269665e-05,3.4185054354664994e-05,5.6931926109665004e-05,8.958058877966499e-05,0.000133248195539665,0.00019201126248966503,0.00026300006478966506,0.00034593593198966504,0.0004403838498896651,0.000543641446539665,0.0006412547974396649,0.000738812030389665,0.000823705447489665,0.0008985886051396651,0.0009624636374396652,0.001030992285189665,0.0010690781161896653,0.0010945882471896653,0.0011224002976896648,0.001151039397689665,0.0011701819701896647,0.001177227147189665,0.001186125840189665,0.0011866340341896648,0.001197017455189665,0.0012003357866896647,0.0012023985081896648
400.0,0.0,5.752117758649998e-07,1.348865662665e-06,2.943065195665e-06,5.975001981665e-06,1.1579503049664999e-05,2.0911836279665008e-05,3.6134667569664996e-05,5.9630311774664994e-05,9.375840580466501e-05,0.000140525289089665,0.00020207591198966496,0.000277016999239665,0.00036678593218966504,0.000463456056989665,0.0005646388008396651,0.000661074377939665,0.000758828052939665,0.0008488505311896651,0.0009321703421396649,0.001003788061689665,0.0010537720041896648,0.0010977471231896651,0.001131866952189665,0.001158752273189665,0.0011846410441896653,0.0011946956626896653,0.0012011827951896648,0.0012057566956896653,0.001218192900689665,0.0012137186531896646,0.0012241917351896653,0.0012208734331896648
402.5,0.0,5.942416963650001e-07,1.3800616266649997e-06,3.0263850526650004e-06,6.202375907665001e-06,1.1984100129665e-05,2.1817286919664996e-05,3.7958315044665e-05,6.248346922466503e-05,9.814872404466499e-05,0.000147176918089665,0.00020936603578966504,0.000287945673839665,0.00037695281113966494,0.000475900294739665,0.0005830901548896649,0.000690975633089665,0.000796759127589665,0.0008986483813896651,0.0009705053020396647,0.0010315004616896647,0.001090123975189665,0.0011372280471896653,0.001176360242689665,0.0011985022321896652,0.001218840601189665,0.0012267029306896645,0.0012365482146896648,0.0012503197271896654,0.001253359018689665,0.001258042499689665,0.0012587400721896652,0.001255710741189665
405.0,0.0,6.32143120165e-07,1.4905385486649999e-06,3.219237435165e-06,6.509784161165e-06,1.2496395809664999e-05,2.2673755699664996e-05,3.9218881799665e-05,6.4499227444665e-05,0.00010071174813966502,0.000151024960139665,0.00021623918853966501,0.000296883687139665,0.000390473571889665,0.000493944685639665,0.000602858597139665,0.000711000677789665,0.000805205978989665,0.0008890322546896652,0.0009673265060396652,0.001037090766689665,0.001089027833189665,0.001126625399689665,0.001152534136689665,0.001177057762189665,0.0011932308011896652,0.0012075304796896652,0.0012213417851896652,0.001226673007189665,0.001229682400189665,0.001231356498689665,0.001234694726189665,0.0012377440166896649
407.5,0.0,6.15686700165e-07,1.4492955846650004e-06,3.171875828165e-06,6.526060592165002e-06,1.2624570039665002e-05,2.2895074879665003e-05,3.9566969234665e-05,6.4970973979665e-05,0.000101588808489665,0.000152074423039665,0.00021824089538966502,0.000298930483989665,0.00039248229498966495,0.000491408726289665,0.0005949139265396651,0.0006968404127396649,0.000796021386189665,0.0008965258474896648,0.000978277934139665,0.001041535141189665,0.001095754117689665,0.0011377562066896656,0.0011723842401896649,0.0011939781636896652,0.001213031092189665,0.0012257263351896648,0.0012319942511896651,0.001234056984189665,0.0012375546786896649,0.0012400060421896648,0.0012441215446896648,0.001242248160689665
410.0,0.0,6.371096320149999e-07,1.4804614046649999e-06,3.2039157011649995e-06,6.557577970665e-06,1.2673752324664999e-05,2.3269359514664994e-05,4.0445820524664994e-05,6.6872810339665e-05,0.00010492464538966498,0.00015726361793966497,0.00022451864408966495,0.00030557911293966505,0.00039933540013966496,0.000503601377289665,0.0006137511974396649,0.000724524456589665,0.000829913026739665,0.0009249557322896651,0.001002044199189665,0.0010675036401896652,0.0011240843211896652,0.001163366028689665,0.001196110654189665,0.0012196676956896652,0.0012359303986896647,0.0012438325686896649,0.001249024258189665,0.0012566474426896654,0.001259756471189665,0.0012590489746896652,0.0012587201536896648,0.001257952836189665
