430,0,2.32E-07,5.06E-07,8.65E-07,1.79E-06,2.92E-06,4.67E-06,7.93E-06,1.27E-05,1.94E-05,2.82E-05,4.29E-05,6.45E-05,8.30E-05,0.000116073,0.000142914,0.00019751,0.000242736,0.000288534,0.000352946,0.00041727,0.000488667,0.000553559,0.000611746,0.00067635,0.000759537,0.000836677,0.000863173,0.000921946,0.000971091,0.001005728,0.001044013,0.001077766,0.001104703,0.00112082,0.001134671,0.001144906,0.001145651,0.001149595,0.00117077,0.001168584
432.5,0,2.52E-07,5.40E-07,9.26E-07,1.87E-06,3.26E-06,5.13E-06,8.36E-06,1.33E-05,2.02E-05,3.10E-05,4.80E-05,6.64E-05,8.65E-05,0.000124654,0.000155583,0.000196304,0.000252169,0.000312831,0.000371381,0.000435985,0.000497761,0.000568852,0.000655898,0.000725998,0.000760679,0.000830675,0.000919273,0.000945952,0.000981454,0.00103201,0.001077925,0.00109897,0.001121496,0.001134741,0.001150698,0.001164261,0.001173254,0.001170879,0.001159482,0.001158488
435,0,2.67E-07,5.21E-07,1.10E-06,1.83E-06,3.51E-06,6.05E-06,9.48E-06,1.49E-05,2.31E-05,3.58E-05,5.07E-05,6.67E-05,9.93E-05,0.000122999,0.000171164,0.000214715,0.000261897,0.000322308,0.000392603,0.000459918,0.000529505,0.000595717,0.000666547,0.000758844,0.000804642,0.000852443,0.000941918,0.000966063,0.001015675,0.001063548,0.001082983,0.001111828,0.001128292,0.001138407,0.001146108,0.001152845,0.001148204,0.001148642,0.001146227,0.001145134
437.5,0,2.68E-07,5.67E-07,1.04E-06,1.94E-06,3.26E-06,5.94E-06,9.98E-06,1.58E-05,2.43E-05,3.54E-05,4.81E-05,6.97E-05,9.84E-05,0.000127705,0.000166998,0.000220436,0.00027357,0.000330056,0.000393554,0.000456738,0.000524686,0.000614318,0.000681951,0.000727837,0.000817804,0.000881416,0.000917435,0.000982011,0.001010657,0.001053721,0.001073931,0.001084712,0.001098881,0.001104256,0.001116269,0.001113119,0.001113447,0.001106055,0.001105151,0.001100679
440,0,2.92E-07,5.54E-07,1.03E-06,2.04E-06,3.42E-06,5.51E-06,9.38E-06,1.51E-05,2.28E-05,3.33E-05,4.99E-05,7.41E-05,9.54E-05,0.000135806,0.000170722,0.000212557,0.000267253,0.000328246,0.000394535,0.000466307,0.000533018,0.000586899,0.000680255,0.000732077,0.000792273,0.000859916,0.000893916,0.000954785,0.000987118,0.001013052,0.001031851,0.001057407,0.001063965,0.001069201,0.001069112,0.001068486,0.001061441,0.00105387,0.001048355,0.001041459
442.5,0,2.66E-07,5.27E-07,1.08E-06,1.86E-06,3.57E-06,5.61E-06,8.87E-06,1.41E-05,2.16E-05,3.32E-05,5.11E-05,6.90E-05,9.56E-05,0.000127025,0.000173039,0.000215286,0.000263302,0.000322644,0.00038638,0.000448037,0.000512427,0.000598279,0.000645271,0.000724245,0.000776244,0.000835238,0.000883264,0.000925811,0.000951447,0.000979864,0.001003552,0.001011571,0.001016658,0.001028463,0.001022988,0.0010148,0.00100544,0.000997173,0.000996319,0.000985061
445,0,2.54E-07,5.29E-07,1.03E-06,1.74E-06,3.28E-06,5.69E-06,8.82E-06,1.38E-05,2.14E-05,3.31E-05,4.79E-05,6.35E-05,9.43E-05,0.000119376,0.000158288,0.000205356,0.000252468,0.000304802,0.00036418,0.0004325,0.000499445,0.00054677,0.000634897,0.000674272,0.000746924,0.000781977,0.000836795,0.000861746,0.00089487,0.000920466,0.000929388,0.000936393,0.00094003,0.000944531,0.000934347,0.000932945,0.000922274,0.000914722,0.000903494,0.000890677
447.5,0,2.56E-07,5.11E-07,9.19E-07,1.79E-06,2.96E-06,5.45E-06,9.01E-06,1.41E-05,2.20E-05,3.23E-05,4.43E-05,6.41E-05,8.71E-05,0.000119395,0.000149323,0.000188792,0.000238225,0.000294719,0.000352121,0.000409201,0.000461641,0.000539182,0.000577951,0.000656699,0.000709476,0.000739833,0.000782553,0.000813083,0.000842796,0.000855342,0.000869763,0.00087616,0.000877134,0.000874024,0.00086989,0.00086516,0.00085595,0.000842277,0.000827522,0.00081687
450,0,2.15E-07,4.22E-07,8.20E-07,1.61E-06,2.69E-06,4.51E-06,7.84E-06,1.27E-05,1.92E-05,2.73E-05,3.93E-05,5.91E-05,7.60E-05,0.00010688,0.000139864,0.000175288,0.000219652,0.000269706,0.000314324,0.000365031,0.000433171,0.000469636,0.000542019,0.000574475,0.000633969,0.000668949,0.000703136,0.000734658,0.000755107,0.000768498,0.000776554,0.000785106,0.000781649,0.000772518,0.000766541,0.000765114,0.000754073,0.000740413,0.000729464,0.000717884
452.5,0,1.95E-07,3.95E-07,8.02E-07,1.38E-06,2.62E-06,4.14E-06,6.80E-06,1.10E-05,1.67E-05,2.47E-05,3.81E-05,5.21E-05,7.20E-05,9.44E-05,0.000126249,0.000162891,0.000200852,0.000242359,0.000289975,0.000346709,0.000386484,0.000445294,0.000487205,0.0005316,0.000578609,0.000606748,0.000647164,0.000665552,0.000684221,0.000701892,0.000708443,0.000700759,0.00071075,0.000706656,0.000697878,0.000687467,0.000678425,0.000674342,0.000667954,0.000653258
